track_name,artist_name,release_date,popularity,danceability,energy,loudness,tempo,instrumentalness,key,mode,release_year,release_month,duration_s
Song 1062,Artist 1062,2015-01-01,60.363293,0.7434402,0.8811041,-9.237826,181.46124,0.06702016,5,1,2015,1,287.821
Song 1063,Artist 1063,2015-01-01,81.18331,0.4664788,0.66071856,-8.984624,71.23523,0.073276885,11,0,2015,1,183.064
Song 1064,Artist 1064,2025-12-31,58.805378,0.4689696,0.9217202,-4.739742,103.29664,0.05873744,9,1,2025,12,290.893
Song 1065,Artist 1065,2015-01-01,66.785576,0.8780162,0.50839454,-8.8436165,120.979164,0.04495866,7,0,2015,1,265.256
Song 1066,Artist 1066,2015-01-01,44.0641,0.3061707,0.9686117,-9.569046,154.12143,0.075905204,5,0,2015,1,248.297
Song 1067,Artist 1067,2015-01-01,66.42461,0.72963,0.53126305,-8.834901,131.98409,0.0067925816,11,0,2015,1,288.736
Song 1068,Artist 1068,2015-01-01,57.192837,0.7237477,0.59573233,-3.644103,129.31418,0.06731607,8,0,2015,1,219.918
Song 1069,Artist 1069,2015-01-01,74.78595,0.6736137,0.85371536,-6.96087,86.18208,0.09972045,11,1,2015,1,240.179
Song 1070,Artist 1070,2015-01-01,77.81079,0.8940653,0.63625306,-7.537753,85.291756,0.078019194,8,1,2015,1,224.944
Song 1071,Artist 1071,2025-12-31,98.84345,0.48712766,0.76492685,-7.3300166,129.67514,0.029056352,8,1,2025,12,239.142
Song 1072,Artist 1072,2025-12-31,68.694496,0.50398314,0.6667441,-3.123819,79.07682,0.02778195,5,0,2025,12,177.603
Song 1073,Artist 1073,2015-01-01,64.88695,0.34736365,0.84542197,-9.247515,104.04367,0.066721864,11,1,2015,1,196.458
Song 1074,Artist 1074,2015-01-01,62.915764,0.5656789,0.53699875,-3.0534751,135.02753,0.08958542,11,0,2015,1,220.605
Song 1075,Artist 1075,2015-01-01,54.702507,0.45662913,0.4350748,-6.368511,90.53027,0.057794973,8,0,2015,1,169.623
Song 1076,Artist 1076,2025-12-31,65.077255,0.50603205,0.57995766,-7.481258,168.16068,0.052740227,2,0,2025,12,194.44
Song 1077,Artist 1077,2015-01-01,55.568977,0.8007431,0.6845852,0.5027015,156.7181,0.016038414,4,1,2015,1,232.427
Song 1078,Artist 1078,2025-12-31,62.526917,0.8612907,0.50081205,-10.166919,72.8574,0.0715457,1,0,2025,12,288.776
Song 1079,Artist 1079,2015-01-01,79.76396,0.41143984,0.6128784,-8.061057,92.02886,0.070229866,11,0,2015,1,243.826
Song 1080,Artist 1080,2015-01-01,44.901863,0.52350533,0.6399898,-10.697293,51.42668,0.09669514,7,1,2015,1,177.46
Song 1081,Artist 1081,2015-01-01,77.098175,0.85717833,0.4344351,-4.142614,96.52226,0.030019218,10,1,2015,1,260.373
Song 1082,Artist 1082,2015-01-01,79.75673,0.33708507,0.7499843,-1.9324332,142.99165,0.075644545,3,1,2015,1,287.637
Song 1083,Artist 1083,2025-12-31,58.228973,0.35541633,0.93060607,-1.9902316,107.58315,0.043406527,5,0,2025,12,154.87
Song 1084,Artist 1084,2025-12-31,28.172176,0.3976746,0.49104574,-3.3281538,133.82391,0.05584728,5,0,2025,12,168.909
Song 1085,Artist 1085,2015-01-01,50.88267,0.6571277,0.7586848,-7.592861,74.32997,0.081645384,4,1,2015,1,159.117
Song 1086,Artist 1086,2015-01-01,79.45492,0.39028338,0.7988435,-8.095723,143.93925,0.022199504,11,0,2015,1,217.474
Song 1087,Artist 1087,2025-12-31,59.65698,0.88084584,0.65160084,-12.01351,103.346725,0.034286875,11,0,2025,12,243.926
Song 1088,Artist 1088,2025-12-31,45.010468,0.5680287,0.82065856,-0.8923794,120.36509,0.077330865,0,1,2025,12,277.463
Song 1089,Artist 1089,2025-12-31,52.428375,0.6009108,0.6464389,-5.5930657,117.21377,0.05704579,10,1,2025,12,251.536
Song 1090,Artist 1090,2025-12-31,72.6093,0.44799516,0.7027824,-8.475871,81.853546,0.009242292,6,1,2025,12,170.128
Song 1091,Artist 1091,2015-01-01,68.201004,0.58257616,0.40441182,-3.0158293,85.40747,0.043018587,9,1,2015,1,219.001
Song 1092,Artist 1092,2025-12-31,56.41602,0.6971482,0.81503206,-9.918294,149.03383,0.05866333,7,1,2025,12,150.44
Song 1093,Artist 1093,2015-01-01,54.497635,0.75070626,0.7968056,-5.7801337,131.96977,0.09095173,0,1,2015,1,273.491
Song 1094,Artist 1094,2025-12-31,54.123627,0.7523208,0.42304054,-7.5178876,151.50146,0.018848805,9,1,2025,12,292.735
Song 1095,Artist 1095,2025-12-31,46.16385,0.64673465,0.62095004,-5.0839686,129.73975,0.0805953,6,1,2025,12,231.662
Song 1096,Artist 1096,2025-12-31,84.23064,0.84261584,0.9874191,-7.1907206,124.28972,0.013062448,3,0,2025,12,150.005
Song 1097,Artist 1097,2025-12-31,55.16519,0.79044473,0.6524419,-11.352783,68.21968,0.024223566,5,0,2025,12,157.038
Song 1098,Artist 1098,2025-12-31,78.25738,0.7542289,0.7011672,-6.773271,111.889,0.024334388,8,0,2025,12,156.414
Song 1099,Artist 1099,2015-01-01,82.81974,0.33336332,0.9459581,-3.8534076,119.17847,0.08774792,4,0,2015,1,219.506
Song 1100,Artist 1100,2015-01-01,74.97466,0.30412677,0.83035713,-7.0876493,178.59322,0.01990177,7,0,2015,1,226.586
Song 1101,Artist 1101,2025-12-31,53.525696,0.42746836,0.74924207,-4.6746545,140.6087,0.07869607,4,0,2025,12,283.678
Song 1102,Artist 1102,2025-12-31,66.055954,0.69811416,0.8786828,-10.136588,166.08183,0.046180654,1,0,2025,12,166.482
Song 1103,Artist 1103,2015-01-01,59.637066,0.5467185,0.91861975,-7.0787826,137.92613,0.099909075,3,0,2015,1,183.948
Song 1104,Artist 1104,2025-12-31,46.444473,0.54144377,0.6741328,-8.873531,98.660904,0.08390915,1,0,2025,12,239.987
Song 1105,Artist 1105,2025-12-31,64.86539,0.83075213,0.68506503,-4.7590575,123.513725,0.07397031,6,0,2025,12,170.875
Song 1106,Artist 1106,2015-01-01,42.314404,0.83733773,0.63163054,-6.905525,127.08671,0.08707263,6,0,2015,1,163.057
Song 1107,Artist 1107,2025-12-31,77.81519,0.8455052,0.9800237,-4.929779,91.82533,0.06340304,2,1,2025,12,182.4
Song 1108,Artist 1108,2025-12-31,53.03074,0.48832685,0.8182998,-3.7368686,108.468376,0.08436523,6,0,2025,12,218.607
Song 1109,Artist 1109,2015-01-01,63.017395,0.71463346,0.44993383,-4.925144,113.82699,0.026112685,0,1,2015,1,237.561
Song 1110,Artist 1110,2015-01-01,64.24932,0.4629799,0.91777575,-6.1806445,168.1686,0.009770321,0,0,2015,1,177.503
Song 1111,Artist 1111,2015-01-01,56.116425,0.4143659,0.68833596,-9.994637,57.577785,0.0615932,8,1,2015,1,251.096
Song 1112,Artist 1112,2025-12-31,68.80041,0.41077948,0.44125235,-7.0083585,156.17455,0.043469038,5,0,2025,12,196.612
Song 1113,Artist 1113,2015-01-01,52.876446,0.5052646,0.7298303,-8.599271,91.89614,0.04264408,11,1,2015,1,248.318
Song 1114,Artist 1114,2015-01-01,73.06946,0.5579746,0.6502986,-8.032192,78.83762,0.052674785,4,0,2015,1,234.335
Song 1115,Artist 1115,2015-01-01,39.810307,0.7985695,0.92664963,-8.123603,155.39827,0.036138263,5,1,2015,1,250.989
Song 1116,Artist 1116,2015-01-01,61.895695,0.37193465,0.52239674,-9.939776,141.95694,0.062605955,5,0,2015,1,243.012
Song 1117,Artist 1117,2015-01-01,89.08394,0.74095553,0.8958788,-12.872016,157.63556,0.0030568368,0,1,2015,1,231.748
Song 1118,Artist 1118,2015-01-01,44.99503,0.61887294,0.73461324,-9.004429,144.02106,0.09698913,4,0,2015,1,290.5
Song 1119,Artist 1119,2025-12-31,49.833824,0.4727672,0.43276617,-6.419862,181.79535,0.0924709,8,1,2025,12,215.195
Song 1120,Artist 1120,2025-12-31,67.70862,0.59569174,0.9831072,-11.044531,136.76172,0.09352702,3,1,2025,12,239.846
Song 1121,Artist 1121,2015-01-01,62.693726,0.47996524,0.7075691,-6.9529533,115.30568,0.03650035,2,1,2015,1,252.404
Song 1122,Artist 1122,2015-01-01,65.25945,0.65764916,0.57452613,-1.2991947,130.2878,0.053189095,0,1,2015,1,189.142
Song 1123,Artist 1123,2015-01-01,67.33781,0.5603064,0.6816441,-3.9308302,157.30408,0.09541306,1,1,2015,1,221.54
Song 1124,Artist 1124,2025-12-31,69.52082,0.3986433,0.9147147,-2.0693755,96.618744,0.09023461,2,1,2025,12,226.948
Song 1125,Artist 1125,2025-12-31,76.6455,0.36994985,0.5829419,-5.8266163,100.443344,0.07902445,3,1,2025,12,208.951
Song 1126,Artist 1126,2025-12-31,66.14728,0.6280174,0.51560587,-3.4974706,110.7312,0.04073316,6,1,2025,12,161.755
Song 1127,Artist 1127,2025-12-31,56.381134,0.84144783,0.47744274,-9.171894,56.862514,0.056433924,5,0,2025,12,267.985
Song 1128,Artist 1128,2025-12-31,70.08861,0.5063746,0.5787156,-8.933021,124.14235,0.07929125,10,0,2025,12,234.553
Song 1129,Artist 1129,2025-12-31,88.49823,0.73980004,0.8680289,-15.042589,63.416138,0.0273012,7,0,2025,12,284.962
Song 1130,Artist 1130,2025-12-31,58.010494,0.6951968,0.6829758,-3.4415636,121.59178,0.062644936,8,1,2025,12,244.376
Song 1131,Artist 1131,2025-12-31,45.38206,0.858933,0.53648895,-2.379028,145.9587,0.08279343,5,1,2025,12,167.175
Song 1132,Artist 1132,2025-12-31,76.60621,0.7925886,0.499711,-8.659532,105.6937,0.070745476,6,0,2025,12,215.687
Song 1133,Artist 1133,2015-01-01,58.194283,0.63996315,0.5996377,-7.761855,170.31348,0.047948062,3,0,2015,1,234.983
Song 1134,Artist 1134,2015-01-01,27.409956,0.6942183,0.9639546,-9.261586,76.184975,0.058460835,1,1,2015,1,196.629
Song 1135,Artist 1135,2015-01-01,72.71133,0.8390319,0.605816,-5.8520393,155.73782,0.09886756,8,1,2015,1,266.779
Song 1136,Artist 1136,2015-01-01,51.970078,0.5397113,0.99287444,-3.6252024,140.2541,0.06019878,8,0,2015,1,218.513
Song 1137,Artist 1137,2025-12-31,58.642002,0.49607682,0.69113827,-12.228316,68.519005,0.078561775,3,1,2025,12,232.762
Song 1138,Artist 1138,2025-12-31,64.979706,0.30648664,0.5074983,-5.771684,201.32382,0.072660476,11,0,2025,12,282.731
Song 1139,Artist 1139,2015-01-01,62.857494,0.7959306,0.93468404,-7.830015,118.08764,0.070149064,2,1,2015,1,207.941
Song 1140,Artist 1140,2025-12-31,70.64178,0.78058845,0.6762132,-6.6598167,93.675476,0.07163691,9,0,2025,12,193.473
Song 1141,Artist 1141,2015-01-01,53.467705,0.36267272,0.8258028,-5.623018,77.787384,0.045440976,10,0,2015,1,166.04
Song 1142,Artist 1142,2025-12-31,67.69659,0.6461144,0.9902269,-7.564607,113.39946,0.047416016,5,1,2025,12,219.806
Song 1143,Artist 1143,2015-01-01,56.1068,0.57838905,0.4301052,-7.3107605,116.177795,0.046786275,2,0,2015,1,294.358
Song 1144,Artist 1144,2025-12-31,71.08216,0.37122545,0.45801672,-7.6416254,123.07937,0.0033254607,0,1,2025,12,262.076
Song 1145,Artist 1145,2025-12-31,69.230515,0.88834095,0.832274,-4.0890512,111.06612,0.024106532,3,1,2025,12,205.916
Song 1146,Artist 1146,2015-01-01,45.96842,0.42881754,0.569095,-5.74372,138.99677,0.015456401,0,1,2015,1,298.672
Song 1147,Artist 1147,2025-12-31,76.289734,0.3403405,0.51058084,-6.338249,108.3711,0.088644505,1,1,2025,12,283.363
Song 1148,Artist 1148,2015-01-01,51.96055,0.65690845,0.42361712,-10.812855,61.951077,0.027496936,2,1,2015,1,294.195
Song 1149,Artist 1149,2015-01-01,72.120865,0.74332,0.41310802,-8.135739,115.51916,0.013844264,7,0,2015,1,153.811
Song 1150,Artist 1150,2015-01-01,65.50931,0.31946605,0.8646914,-4.3039927,50.0,0.011976693,9,1,2015,1,181.276
Song 1151,Artist 1151,2015-01-01,87.572754,0.6952306,0.48066005,-6.8869104,130.61311,0.06999899,3,1,2015,1,231.049
Song 1152,Artist 1152,2025-12-31,56.64801,0.6193751,0.68063235,-5.0214057,90.620995,0.0006083311,3,0,2025,12,293.266
Song 1153,Artist 1153,2025-12-31,54.760246,0.361959,0.76353806,-1.7004646,124.90081,0.04713044,9,1,2025,12,223.062
Song 1154,Artist 1154,2025-12-31,59.708706,0.40351433,0.6570111,-3.8841817,159.42226,0.011887111,8,0,2025,12,204.499
Song 1155,Artist 1155,2015-01-01,55.452305,0.64078456,0.416264,-6.720525,91.53754,0.08496634,6,1,2015,1,196.281
Song 1156,Artist 1156,2025-12-31,71.99913,0.47781456,0.8701009,-8.532968,151.83769,0.095845036,1,0,2025,12,194.852
Song 1157,Artist 1157,2015-01-01,35.75534,0.8629894,0.40630794,-14.660648,106.998314,0.095875464,2,1,2015,1,154.595
Song 1158,Artist 1158,2025-12-31,44.194763,0.79124415,0.8571339,-7.5051546,172.59584,0.044196412,3,1,2025,12,245.93
Song 1159,Artist 1159,2025-12-31,43.982956,0.8901403,0.9359827,-7.9780374,109.045425,0.064451486,3,1,2025,12,296.474
Song 1160,Artist 1160,2025-12-31,74.254616,0.4558025,0.65970397,-5.8289013,94.78521,0.059970412,9,1,2025,12,242.676
Song 1161,Artist 1161,2015-01-01,85.6592,0.8818342,0.72132546,-7.4617157,140.61716,0.03500389,7,1,2015,1,169.405
Song 1162,Artist 1162,2025-12-31,58.43326,0.5587403,0.68619,-7.9611554,106.92631,0.044406448,9,0,2025,12,208.122
Song 1163,Artist 1163,2025-12-31,57.467674,0.5085113,0.6335252,-12.338197,94.756516,0.00643237,9,0,2025,12,278.909
Song 1164,Artist 1164,2015-01-01,61.05078,0.3302097,0.9324547,-9.819903,105.6648,0.079569906,5,1,2015,1,153.447
Song 1165,Artist 1165,2025-12-31,77.42818,0.33165917,0.9363601,-5.570047,118.661804,0.024080351,2,0,2025,12,160.662
Song 1166,Artist 1166,2015-01-01,46.089703,0.71520674,0.60148984,-1.8522772,160.26541,0.04605273,10,1,2015,1,208.282
Song 1167,Artist 1167,2025-12-31,63.575535,0.5747574,0.76904184,-7.2925763,61.977367,0.048062075,8,1,2025,12,285.971
Song 1168,Artist 1168,2015-01-01,74.62797,0.43591297,0.9561445,-6.0165668,120.69242,0.056071173,9,1,2015,1,178.582
Song 1169,Artist 1169,2015-01-01,67.51641,0.66838217,0.9772351,-4.1425657,138.7471,0.08178766,7,0,2015,1,217.471
Song 1170,Artist 1170,2025-12-31,62.843723,0.45171487,0.70537543,-9.432682,125.80346,0.0691881,8,1,2025,12,273.513
Song 1171,Artist 1171,2015-01-01,75.01569,0.646579,0.6716949,-5.899558,159.29596,0.06630631,4,0,2015,1,257.578
Song 1172,Artist 1172,2015-01-01,21.458715,0.5155252,0.5672166,-9.22147,117.76964,0.05267455,2,1,2015,1,225.871
Song 1173,Artist 1173,2015-01-01,70.16813,0.79413134,0.97532314,-4.4055266,114.463455,0.009595576,3,1,2015,1,233.205
Song 1174,Artist 1174,2015-01-01,50.188866,0.7924177,0.4856886,-6.5457907,137.76988,0.040200848,11,0,2015,1,224.081
Song 1175,Artist 1175,2015-01-01,32.54051,0.5864102,0.74789774,-6.104645,122.979416,0.09573168,4,1,2015,1,255.783
Song 1176,Artist 1176,2015-01-01,67.66804,0.5104915,0.5695302,-9.3477955,108.287735,0.09955481,8,0,2015,1,233.805
Song 1177,Artist 1177,2025-12-31,80.60488,0.51753587,0.567405,-4.878903,135.48431,0.07304981,8,1,2025,12,274.698
Song 1178,Artist 1178,2015-01-01,57.93827,0.7834287,0.6429812,-0.74586123,100.42415,0.022751497,2,1,2015,1,288.138
Song 1179,Artist 1179,2015-01-01,74.29312,0.49690768,0.99927574,-10.023735,101.66469,0.010189065,6,1,2015,1,160.712
Song 1180,Artist 1180,2025-12-31,84.18417,0.42543563,0.4329798,-8.019277,104.16018,0.041476436,5,0,2025,12,231.527
Song 1181,Artist 1181,2025-12-31,79.72372,0.350813,0.7471251,-6.3051777,160.59207,0.08565719,3,1,2025,12,279.453
Song 1182,Artist 1182,2025-12-31,84.599464,0.5800159,0.4495433,-4.6407814,50.0,0.072186425,4,0,2025,12,276.888
Song 1183,Artist 1183,2025-12-31,71.13191,0.58927923,0.4927125,-8.678638,131.86797,0.088389225,9,1,2025,12,237.185
Song 1184,Artist 1184,2025-12-31,61.131504,0.8045452,0.6637378,-15.042589,121.02815,0.061577633,1,1,2025,12,249.851
Song 1185,Artist 1185,2025-12-31,35.970512,0.43274322,0.70627606,-2.9224315,69.57388,0.013032837,10,0,2025,12,162.21
Song 1186,Artist 1186,2025-12-31,56.309063,0.5285948,0.55527544,-4.7184815,129.29181,0.011479597,6,1,2025,12,186.972
Song 1187,Artist 1187,2015-01-01,47.3513,0.7850434,0.58987427,-12.228843,134.27255,0.0048002303,3,1,2015,1,184.136
Song 1188,Artist 1188,2015-01-01,92.56414,0.7941742,0.4521802,-8.822706,137.68918,0.056707997,1,0,2015,1,266.445
Song 1189,Artist 1189,2025-12-31,57.361713,0.53076667,0.5819319,-2.2954526,50.0,0.024288625,10,0,2025,12,165.945
Song 1190,Artist 1190,2015-01-01,61.848072,0.57547444,0.97993505,-2.6566107,160.99168,0.07343836,5,0,2015,1,229.18
Song 1191,Artist 1191,2015-01-01,68.27228,0.48197153,0.9668244,-4.18408,97.8679,0.068624996,10,1,2015,1,220.453
Song 1192,Artist 1192,2015-01-01,60.654037,0.85953295,0.600927,-7.5283375,140.59703,0.031811073,11,0,2015,1,235.404
Song 1193,Artist 1193,2025-12-31,85.425766,0.37118626,0.74251235,-6.7510376,142.23221,0.017680166,1,0,2025,12,294.296
Song 1194,Artist 1194,2025-12-31,50.66026,0.86024964,0.9457572,-7.3927774,93.69909,0.010240035,9,1,2025,12,153.052
Song 1195,Artist 1195,2015-01-01,62.919113,0.7103199,0.4037103,-3.6152806,139.8138,0.07373153,1,0,2015,1,177.272
Song 1196,Artist 1196,2025-12-31,48.86294,0.6189433,0.8864101,-9.627527,108.4352,0.045044098,6,0,2025,12,191.15
Song 1197,Artist 1197,2015-01-01,40.19966,0.31959543,0.96902174,-9.417399,57.858685,0.03235299,0,1,2015,1,298.388
Song 1198,Artist 1198,2015-01-01,50.823463,0.5853577,0.45479545,-3.9691763,155.03226,0.0856653,6,0,2015,1,288.312
Song 1199,Artist 1199,2015-01-01,59.444447,0.5446489,0.4968686,-7.1330843,96.74865,0.05936132,9,1,2015,1,247.095
Song 1200,Artist 1200,2015-01-01,53.560467,0.3967313,0.97644776,-2.864598,94.3652,0.051800232,4,0,2015,1,218.774
Song 1201,Artist 1201,2025-12-31,49.613686,0.69384575,0.7225241,-9.014537,107.90803,0.074337915,0,0,2025,12,193.175
Song 1202,Artist 1202,2025-12-31,38.90524,0.88269055,0.408518,-7.1643353,128.1671,0.08155832,5,1,2025,12,281.637
Song 1203,Artist 1203,2025-12-31,58.753418,0.6373133,0.5545792,-9.767239,118.28189,0.068607315,6,0,2025,12,166.375
Song 1204,Artist 1204,2015-01-01,37.429195,0.728852,0.6699662,-6.977912,136.442,0.044000633,0,1,2015,1,175.71
Song 1205,Artist 1205,2025-12-31,71.40084,0.34107026,0.81574535,-11.43564,79.815315,0.037929878,8,0,2025,12,296.246
Song 1206,Artist 1206,2015-01-01,61.236595,0.5506002,0.8398962,-8.4629,97.72841,0.07716649,6,0,2015,1,257.026
Song 1207,Artist 1207,2025-12-31,38.136726,0.36981508,0.9972529,-11.308762,116.52009,0.051790714,0,1,2025,12,177.597
Song 1208,Artist 1208,2015-01-01,55.361862,0.6676775,0.5725067,-4.9182305,176.93661,0.07043861,2,1,2015,1,224.289
Song 1209,Artist 1209,2015-01-01,48.717655,0.8630893,0.72293204,-4.850232,116.585625,0.08903988,4,0,2015,1,235.687
Song 1210,Artist 1210,2015-01-01,64.78762,0.69706666,0.7199941,-12.190788,152.55667,0.09158906,3,0,2015,1,268.968
Song 1211,Artist 1211,2025-12-31,80.10676,0.34608182,0.64338714,-2.9983428,121.156654,0.027771564,1,0,2025,12,190.274
Song 1212,Artist 1212,2025-12-31,31.872414,0.51279974,0.50149715,0.49224538,105.49024,0.018788995,0,1,2025,12,198.634
Song 1213,Artist 1213,2025-12-31,61.72539,0.63039804,0.9864739,-6.861981,112.59827,0.026128735,3,1,2025,12,180.041
Song 1214,Artist 1214,2025-12-31,57.598007,0.54192466,0.9119903,-8.923343,114.94741,0.075137176,6,0,2025,12,288.32
Song 1215,Artist 1215,2015-01-01,70.0701,0.8001864,0.6989998,0.9335266,138.10938,0.037005804,10,0,2015,1,235.365
Song 1216,Artist 1216,2025-12-31,63.19795,0.7888026,0.7619473,-10.956905,161.23834,0.017338928,3,0,2025,12,283.275
Song 1217,Artist 1217,2025-12-31,48.72046,0.66709864,0.5363566,-6.9396806,130.79042,0.009838549,8,1,2025,12,201.986
Song 1218,Artist 1218,2015-01-01,55.21419,0.5240748,0.7262722,-6.461133,155.61234,0.03273132,7,0,2015,1,175.37
Song 1219,Artist 1219,2015-01-01,48.059612,0.45320183,0.8169821,-2.9645572,91.056305,0.013613644,7,1,2015,1,185.247
Song 1220,Artist 1220,2015-01-01,76.14011,0.3635246,0.70910025,-5.920783,107.56108,0.01563736,4,1,2015,1,274.403
Song 1221,Artist 1221,2025-12-31,60.319675,0.5129386,0.9941711,-8.495902,98.27093,0.068388395,11,0,2025,12,269.544
Song 1222,Artist 1222,2015-01-01,88.51786,0.54790354,0.766805,-9.853553,129.43333,0.0019732097,0,1,2015,1,281.506
Song 1223,Artist 1223,2015-01-01,59.090088,0.70549375,0.6225842,-8.025465,109.23125,0.011755326,8,1,2015,1,212.982
Song 1224,Artist 1224,2015-01-01,49.373898,0.6948959,0.8632912,-10.020782,141.89319,0.08443655,1,0,2015,1,215.18
Song 1225,Artist 1225,2025-12-31,37.294285,0.3420649,0.5022775,-6.856524,92.06995,0.08449141,5,0,2025,12,258.534
Song 1226,Artist 1226,2015-01-01,32.952904,0.53715557,0.63070947,-8.692589,121.29093,0.032924347,9,0,2015,1,174.644
Song 1227,Artist 1227,2025-12-31,36.23796,0.40906733,0.6081754,-11.482114,140.60574,0.0087953005,4,0,2025,12,188.493
Song 1228,Artist 1228,2025-12-31,64.0069,0.3940876,0.65908426,-3.2345626,58.040916,0.070497036,9,0,2025,12,233.824
Song 1229,Artist 1229,2015-01-01,67.630875,0.7963813,0.8690679,-8.493017,183.64894,0.036013167,7,0,2015,1,285.031
Song 1230,Artist 1230,2015-01-01,36.28214,0.32514912,0.69050384,-10.80441,111.50544,0.0045464626,10,0,2015,1,197.289
Song 1231,Artist 1231,2025-12-31,73.425575,0.55150974,0.8764087,-7.5047774,59.248802,0.015782699,2,1,2025,12,292.215
Song 1232,Artist 1232,2015-01-01,52.754086,0.40092218,0.74589336,-6.794885,124.74282,0.013721481,5,0,2015,1,185.481
Song 1233,Artist 1233,2015-01-01,62.201897,0.82759815,0.60524166,-12.2394,121.0033,0.058911633,5,0,2015,1,227.097
Song 1234,Artist 1234,2025-12-31,84.18331,0.6342243,0.8859872,-6.005057,117.54317,0.08981176,9,0,2025,12,172.578
Song 1235,Artist 1235,2025-12-31,73.45259,0.43882838,0.5429738,-10.141473,149.73573,0.079307206,2,0,2025,12,293.859
Song 1236,Artist 1236,2015-01-01,55.972042,0.60145634,0.53462976,-1.8669136,142.42336,0.054651603,11,0,2015,1,222.048
Song 1237,Artist 1237,2025-12-31,46.63212,0.73889184,0.70270175,-5.428118,128.93628,0.042215515,11,0,2025,12,291.668
Song 1238,Artist 1238,2015-01-01,27.722769,0.8748708,0.55650955,-8.1997,133.50467,0.06186767,11,1,2015,1,245.737
Song 1239,Artist 1239,2015-01-01,49.2127,0.4322676,0.40545222,-9.235503,116.86925,0.044381276,6,0,2015,1,168.687
Song 1240,Artist 1240,2015-01-01,56.833046,0.8317091,0.7889785,-7.3149033,173.26472,0.024609912,10,1,2015,1,272.54
Song 1241,Artist 1241,2025-12-31,45.192307,0.8605825,0.7066563,-5.161628,75.62412,0.067919746,3,0,2025,12,180.183
Song 1242,Artist 1242,2015-01-01,58.031147,0.8498523,0.6673107,-7.0764823,124.18955,0.087324396,4,1,2015,1,170.758
Song 1243,Artist 1243,2015-01-01,61.15278,0.6812486,0.9801811,-7.6514764,121.95074,0.037287034,8,1,2015,1,282.154
Song 1244,Artist 1244,2015-01-01,56.62716,0.6778924,0.74271953,-6.824889,144.3984,0.084153846,5,1,2015,1,246.368
Song 1245,Artist 1245,2025-12-31,50.24996,0.5419264,0.91805893,-8.811577,94.68439,0.043108206,9,0,2025,12,195.891
Song 1246,Artist 1246,2025-12-31,62.52982,0.75143874,0.48367015,-8.029617,67.68982,0.040133595,3,0,2025,12,196.901
Song 1247,Artist 1247,2025-12-31,66.62911,0.61877644,0.74152386,-13.257378,124.70469,0.0028324358,7,0,2025,12,253.912
Song 1248,Artist 1248,2025-12-31,43.644012,0.70646286,0.92078775,-4.078821,128.43692,0.06952789,8,0,2025,12,221.062
Song 1249,Artist 1249,2025-12-31,81.16399,0.5570747,0.74986345,-6.1036067,164.68799,0.08075025,9,0,2025,12,222.008
Song 1250,Artist 1250,2015-01-01,58.52118,0.73889786,0.8308085,-9.320368,81.88914,0.06635569,4,0,2015,1,283.847
Song 1251,Artist 1251,2025-12-31,60.282745,0.7946829,0.62322617,-1.3037951,154.64081,0.015136095,1,1,2025,12,296.9
Song 1252,Artist 1252,2025-12-31,70.623215,0.38786176,0.4554697,-6.7389507,191.02243,0.010329347,5,1,2025,12,167.974
Song 1253,Artist 1253,2025-12-31,63.49824,0.79975784,0.6747402,-10.108431,108.66705,0.057285875,10,1,2025,12,230.591
Song 1254,Artist 1254,2015-01-01,74.29705,0.62417793,0.63668764,-4.4297876,81.271736,0.040151626,11,0,2015,1,168.615
Song 1255,Artist 1255,2025-12-31,64.30686,0.80679953,0.9202361,-5.8058553,107.79077,0.04290978,7,0,2025,12,172.838
Song 1256,Artist 1256,2025-12-31,50.81344,0.558781,0.5463972,-5.81626,120.42015,0.096780024,4,1,2025,12,190.728
Song 1257,Artist 1257,2015-01-01,65.422554,0.5274243,0.98004055,-8.2772665,136.91364,0.07239227,0,0,2015,1,266.249
Song 1258,Artist 1258,2025-12-31,42.84411,0.84903646,0.9748829,-5.648513,102.258156,0.041178774,7,0,2025,12,228.0
Song 1259,Artist 1259,2015-01-01,61.628395,0.45070156,0.548579,-7.785275,166.65596,0.0019099279,8,0,2015,1,202.798
Song 1260,Artist 1260,2015-01-01,59.50155,0.8065274,0.60883117,-5.3321757,86.56403,0.0034095699,0,1,2015,1,294.608
Song 1261,Artist 1261,2015-01-01,56.878246,0.5904123,0.93733346,-12.714833,67.823845,0.06848037,7,1,2015,1,286.772
Song 1262,Artist 1262,2015-01-01,58.071938,0.60845727,0.9799733,-8.3016205,153.20131,0.083773874,9,0,2015,1,160.248
Song 1263,Artist 1263,2015-01-01,31.772264,0.48508096,0.6660635,-1.8335347,51.761368,0.07077026,11,1,2015,1,195.291
Song 1264,Artist 1264,2025-12-31,51.769127,0.6438253,0.5925982,-9.301203,113.87611,0.040588774,1,1,2025,12,232.629
Song 1265,Artist 1265,2015-01-01,61.392673,0.49512672,0.7156564,-8.811515,206.51398,0.0031135739,3,0,2015,1,275.612
Song 1266,Artist 1266,2015-01-01,62.397846,0.32356164,0.8126615,-8.343884,119.638695,0.096740164,1,0,2015,1,167.177
Song 1267,Artist 1267,2025-12-31,44.584873,0.46319917,0.5640847,-10.644419,86.37697,0.09863361,1,1,2025,12,193.815
Song 1268,Artist 1268,2015-01-01,78.98562,0.30382743,0.8418839,-13.624843,118.278076,0.054936454,9,1,2015,1,188.533
